USDZAR,GBPZAR,EURZAR,GBPCNY,EURUSD,GBPUSD,NVDA.Close,AAPL.Close,AMZN.Close,DJT.Close,PDCO.Close,MLGO.Close
18.1006,19.9822,17.5757,7.9443,0.9723,1.10685,11.58600044,138.9799957,112.2099991,16.13999939,25.95999908,2082
17.9767,20.1366,17.6423,7.9081,0.9797,1.1196,12.07600021,140.0899963,114.5599976,17.31999969,25.30999947,2080
17.8335,20.1572,17.6248,7.9664,0.986,1.12605,13.13000011,145.4299927,120.3000031,17.57999992,25.70000076,2080
17.7343,20.2295,17.6208,7.9991,0.9915,1.1368,13.20899963,146.3999939,120.9499969,17.14999962,26.03000069,2078.399902
17.7405,20.1869,17.5205,8.1122,0.9891,1.1348,13.16699982,146.1000061,121.0899963,17.10000038,25.97999954,2078
18.0045,20.2191,17.6894,8.024,0.9764,1.11995,12.51200008,142.4499969,115.8799973,18.04999924,25.17000008,2072
17.8937,20.0696,17.6038,7.9447,0.9748,1.1066,12.13899994,138.1999969,113,16.80999947,24.02000046,2070
18.0226,19.4536,17.399,7.8725,0.9706,1.08325,12.22000027,142.4799957,114.8000031,16.27000046,24.26000023,2074
18.1596,19.3782,17.3661,7.7361,0.9565,1.0654,12.73600006,149.8399963,118.0100021,16.73999977,24.79999924,2069.800049
17.9544,19.4365,17.3045,7.7314,0.9644,1.08025,12.41300011,151.7599945,114.4100037,16.92000008,24.70999908,2066
18.0671,19.4564,17.4763,7.7084,0.9646,1.07245,12.22799969,150.7700043,115.1500015,17.52000046,25.04999924,2066
17.7755,19.8446,17.3507,7.7691,0.9754,1.1031,12.51599979,150.4299927,113.7799988,16.5,25.28000069,2070
17.657,19.978,17.4257,7.9647,0.9884,1.1295,12.56099987,152.7400055,117.3099976,16.92000008,25.5,2070
17.7225,20.0893,17.5541,7.987,0.9906,1.1342,13.26099968,153.7200012,118.5400009,17.89999962,25.97999954,2070
17.6711,20.2042,17.6817,8.011,0.9986,1.14395,13.17599964,156.8999939,122.1900024,18.61000061,25.84000015,2070
17.655,20.0825,17.5905,8.0011,0.9954,1.1407,13.19799995,150.6999969,123.5299988,23.43000031,26.12999916,2072
17.4757,20.1381,17.4442,8.0339,0.9992,1.1506,12.9289999,152.3699951,126.2799988,24,26.42000008,2072
17.3835,20.0789,17.3992,8.0597,0.999,1.15635,13.12800026,155.3099976,128.5500031,24.19000053,26.01000023,2072
17.0438,19.966,17.2808,7.9916,1.0175,1.173,13.13099957,153.8399963,126.8199997,24.48999977,26.42000008,2070
17.1059,19.9883,17.4156,8.1038,1.0155,1.1683,14.50500011,163.4299927,136.4499969,24.10000038,27.22999954,2072
17.284,20.1151,17.462,8.0201,1.0049,1.1614,14.38700008,157.3699951,133.2700043,24,27.13999939,2068
17.3426,19.9154,17.3148,7.9929,1.0009,1.1544,13.98999977,154.4600067,129.8200073,23.35000038,26.37000084,2070.199951
17.3675,19.9518,17.1904,7.9868,0.9885,1.1446,13.71399975,155.9600067,129.4799957,23.06999969,26.01000023,2068
17.1297,19.813,17.0577,8.0183,0.9928,1.15745,13.46500015,154.5299988,126.1100006,22.12999916,25.25,2072
17.3139,20.007,17.281,7.9919,0.9993,1.1567,13.64700031,155.8099976,127.5100021,24.98999977,25.35000038,2072
17.1363,19.8807,17.1945,7.9552,1.0004,1.1559,13.93700027,157.9600067,127.8199997,23.62000084,26.09000015,2071
17.025,19.8205,17.0455,8.0164,1,1.1616,15.09399986,157.2200012,126.7699966,24.37999916,27.88999939,2071
16.7849,19.7072,16.8269,8.037,1.0034,1.1718,15.46800041,158.9100037,128.7299957,24.59000015,28.26000023,2074
16.8291,19.8331,16.7853,8.0845,1.0007,1.1835,16.26000023,163.6199951,130.75,27.52000046,28.75,2072
16.857,19.968,16.857,8.0949,0.997,1.1826,17.91300011,170.0299988,137.2799988,29.42000008,29.37000084,2067
17.0391,20.1599,16.9573,8.1049,0.9934,1.1776,17.22200012,167.5299988,133.8000031,30.14999962,28.53000069,2068
17.035,20.0238,16.9123,8.0997,0.9927,1.1764,17.18099976,167.2299957,133.6199951,30.30999947,29.10000038,2067
17.0619,20.127,17.0653,8.0714,1.0001,1.1804,17.0340004,167.5700073,133.2200012,29.95000076,29.20000076,2074
16.8918,20.0776,17.0337,8.0468,1.0054,1.18445,17.84900093,171.5200043,138.2299957,29.95999908,29.73999977,2072
16.7221,20.1334,16.998,8.1473,1.0178,1.2054,18.77300072,174.1499939,142.3000031,30.44000053,29.62000084,2072
16.4668,19.9496,16.7566,8.1658,1.0164,1.2102,18.33499908,174.5500031,142.1000061,30.49500084,29.54999924,2070
16.4718,19.8403,16.7164,8.2065,1.0131,1.2022,18.87899971,173.0299988,144.7799988,30.80999947,30.28000069,2068
16.3237,19.7468,16.6976,8.1794,1.0195,1.20905,19.03199959,173.1900024,143.1799927,29.62999916,30.65999985,2066
16.1698,19.6852,16.6444,8.17,1.0285,1.2128,18.70899963,172.1000061,143.5500031,29.76000023,31.37000084,2066
16.2519,19.8744,16.7752,8.2415,1.0338,1.22055,17.94199944,168.4900055,140.6399994,30.31999969,30.94000053,2064
16.5632,20.0315,16.9176,8.2417,1.0252,1.2097,18.09700012,169.2400055,142.6900024,30.27000046,30.77000046,2060
16.7056,20.1904,17.018,8.1829,1.0199,1.2106,17.79299927,164.8699951,139.4100037,30.79999924,30.47999954,2061
16.5781,20.1325,16.9545,8.1514,1.0233,1.2141,18.98900032,165.3500061,140.8000031,31.70000076,30.43000031,2061
16.7791,20.385,17.0753,8.1725,1.0181,1.21725,19.21500015,165.8099976,142.5700073,31.64999962,30.17000008,2062
16.6913,20.3608,17.0026,8.1835,1.0194,1.2182,18.89299965,166.1300049,139.5200043,30.95999908,30.04999924,2060
16.4792,20.0922,16.8631,8.2519,1.0224,1.22035,18.52599907,160.0099945,134.1600037,29.89999962,30.20000076,2058
16.487,20.138,16.9041,8.3104,1.0233,1.2244,18.44099998,161.5099945,135.3899994,30.15999985,30.86000061,2058
16.5087,20.0819,16.8454,8.2044,1.0198,1.2182,18.16300011,162.5099945,134.9499969,30.17000008,31.05999947,2058
16.6962,20.3326,17.031,8.1817,1.0122,1.212,17.98399925,157.3500061,122.2799988,30.19000053,31.10000038,2058
16.8511,20.3309,17.0904,8.1312,1.0152,1.20605,17.79000092,156.7899933,120.9700012,30.28000069,30.70999908,2056
16.7122,20.124,17.0731,8.1437,1.0124,1.1999,16.53300095,151.6000061,114.8099976,30.17000008,30.64999962,2056
16.8119,20.1776,17.1599,8.1316,1.0236,1.2051,17.02400017,152.9499969,121.1399994,31,30.32999992,2056
17.016,20.3078,17.3002,8.1234,1.019,1.1954,17.31900024,154.0899963,122.4199982,31.59000015,30.65999985,2054
17.2318,20.5747,17.5575,8.0839,1.0199,1.1962,18.04999924,155.3500061,124.6299973,32.58000183,30.81999969,2054
17.1384,20.5661,17.5309,8.1021,1.0199,1.19815,17.80699921,153.0399933,122.7699966,30.14999962,30.90999985,2054
17.0267,20.4473,17.4302,8.1104,1.0245,1.2025,16.99200058,151,118.2099991,29.56999969,30.71999931,2050
16.9801,20.2759,17.2314,8.1055,1.0131,1.1984,16.10099983,147.0700073,113.7600021,29.51000023,30.17000008,2050
17.2362,20.3905,17.2828,8.0075,1.0059,1.18395,15.76200008,150.1699982,113.5500031,30,30.15999985,2050
17.0374,20.1825,17.0715,7.9667,1.0005,1.1826,15.37199974,148.4700012,110.6299973,29.73999977,29.77000046,2050
17.0117,20.2371,17.0712,8.031,1.0067,1.1915,15.16399956,145.4900055,110.4000015,27.60000038,29.95999908,2048
17.1309,20.2684,17.1497,7.9941,1.0042,1.18455,15.08199978,145.8600006,109.2200012,28.57999992,29.70000076,2048
16.9723,20.3065,17.176,7.9796,1.0098,1.1958,15.15200043,144.8699951,111.75,29.45000076,29.70999908,2046
16.8419,20.1134,17.0356,8.0489,1.0163,1.19875,15.8380003,147.0399933,115.5400009,24.52000046,29.80999947,2044
16.7918,20.1082,17.1327,8.0395,1.018,1.199,15.8579998,146.3500061,116.3300018,24.12000084,29.47999954,2044
16.6949,19.9888,17.1256,7.993,1.0177,1.19185,15.13000011,142.9199982,114.3300018,23.71999931,29.22999954,2042
16.4111,19.7902,16.956,8.0064,1.029,1.2023,14.96399975,141.5599976,113.5,24.02000046,30.09000015,2042
16.3482,19.8124,17.0969,8.0476,1.0425,1.2056,14.52299976,138.9299927,109.5599976,24.20000076,30.59000015,2046
16.2511,19.7369,16.9653,8.1346,1.0387,1.2109,15.1590004,136.7200012,106.2099991,24.15999985,30.29999924,2044
16.1338,19.6542,16.9598,8.1199,1.0517,1.21575,15.54199982,139.2299957,108.9199982,22.56999969,30.90999985,2046
15.8761,19.5038,16.8175,8.181,1.0561,1.2241,15.98200035,137.4400024,107.4000015,24.37000084,27.95999908,2046
15.8247,19.4794,16.7393,8.2318,1.0572,1.22745,16.86899948,141.6600037,113.2200012,25.15999985,28.79999924,2044
15.9334,19.5256,16.7699,8.2133,1.0524,1.23055,17.12599945,141.6600037,116.4599991,27.81999969,28.46999931,2044
16.0061,19.501,16.8288,8.1997,1.0493,1.2213,16.22500038,138.2700043,112.4400024,27.95000076,28.27000046,2044
16.0044,19.5349,16.8182,8.2065,1.0521,1.2249,16.36000061,135.3500061,108.9499969,27.90999985,28.35000038,2046
15.9199,19.5847,16.8226,8.2142,1.055,1.2284,16.56599998,135.8699951,108.6800003,28.57999992,28.10000038,2042
15.9196,19.5867,16.7211,8.182,1.0486,1.23,15.88000011,131.5599976,106.2200012,27.98999977,27.94000053,2046
16.0013,19.32,16.7822,8.1005,1.0431,1.2091,16.52700043,135.4299927,107.6699982,30.12999916,28.5,2042
16.092,19.5743,16.8531,8.0908,1.0452,1.2086,15.83600044,132.7599945,102.3099976,27.29999924,28.13999939,2050
16.0474,19.626,16.8241,8.1969,1.0455,1.21995,15.64700031,131.8800049,103.6699982,38.00999832,29,2048
15.4804,19.3211,16.4324,8.2772,1.0578,1.2442,16.97400093,137.1300049,109.6500015,43.79000092,29.79000092,2048
15.203,19.0387,16.2808,8.3905,1.0743,1.25335,18.04800034,142.6399994,116.1500015,43.61999893,30.27000046,2048
15.3476,19.2336,16.4035,8.3857,1.0739,1.2537,18.64800072,147.9600067,121.1800003,43.97999954,30.88999939,2048
15.4189,19.293,16.489,8.3891,1.0662,1.2496,18.9260006,148.7100067,123,44.31000137,31.42000008,2048
15.3608,19.3039,16.5021,8.3485,1.0726,1.2554,18.7859993,146.1399994,124.7900009,43.95000076,30.78000069,2046
15.5338,19.5617,16.6584,8.3477,1.0712,1.259,18.31999969,148.7100067,121.6839981,42.99000168,30.92000008,2046
15.5455,19.6301,16.7021,8.4036,1.0713,1.2589,18.67200089,148.8399963,120.2095032,43.70999908,31.59000015,2044
15.6402,19.7426,16.7928,8.4478,1.0722,1.25915,18.81100082,149.6399994,115.1464996,44.47999954,31.87000084,2042
15.728,19.7584,16.7968,8.4648,1.0697,1.2615,17.85099983,143.7799988,111.0774994,44.88000107,31.45000076,2042
15.6571,19.6129,16.7139,8.3919,1.0656,1.24905,16.97500038,140.5200043,106.7750015,45.13999939,31.61000061,2046
15.7668,19.7873,16.891,8.3323,1.072,1.25115,16.15399933,140.3600006,104.0999985,44.86999893,31.25,2044
15.8356,19.8943,16.8214,8.3587,1.0659,1.2579,16.89800072,143.1100006,107.5569992,45.34000015,31.43000031,2040
15.8428,19.7552,16.7411,8.3373,1.0577,1.24815,16.69400024,137.5899963,107.5910034,45.06000137,31.30999947,2046
16.0444,19.9015,16.8419,8.3811,1.0525,1.2426,17.12400055,137.3500061,107.3190002,44.09000015,30.60000038,2044
15.9475,19.7702,16.7553,8.3785,1.0523,1.2401,16.93799973,140.8200073,107.1125031,44.66999817,31.37999916,2046
16.047,20.0154,16.8132,8.4017,1.0541,1.24655,18.17700005,149.2400055,115.3684998,46.20999908,32.45000076,2044
16.2448,19.8682,16.9352,8.3075,1.0422,1.2268,17.26399994,145.5399933,110.8105011,45.75,31.44000053,2040
16.0337,19.5995,16.687,8.294,1.0385,1.21995,17.70599937,147.1100006,113.0550003,41.97999954,30.97999954,2040
16.2215,19.787,16.9547,8.293,1.0408,1.22085,16.17499924,142.5599976,106.9304962,38.77999878,31.01000023,2040
16.053,19.819,16.9439,8.2874,1.0553,1.2341,16.62999916,146.5,105.3720016,39.15000153,30.37999916,2042
16.1257,19.8982,17.0368,8.2817,1.0554,1.2355,17.59499931,154.5099945,108.8590012,41.29000092,30.14999962,2042
16.1691,19.8395,16.9873,8.2742,1.0559,1.23455,16.95000076,152.0599976,108.7890015,42.41999817,31.48999977,2040.199951
16.0525,19.8313,16.9611,8.2326,1.057,1.23725,18.67499924,157.2799988,114.7724991,47.38999939,32.15000153,2040
15.6313,19.5829,16.5536,8.2193,1.0568,1.2549,18.84399986,156.7700043,116.4069977,45.43000031,31.36000061,2040
15.8516,19.8501,16.6822,8.2593,1.0531,1.2518,20.33399963,166.0200043,125.9284973,47.81999969,32.24000168,2040
16.0312,20.0999,16.8552,8.2693,1.0556,1.24965,19.60199928,159.4799957,124.2535019,46.61000061,31.11000061,2039
15.8889,19.9565,16.7954,8.29,1.054,1.25695,18.54700089,157.6499939,124.2815018,52.38999939,30.77000046,2035
15.8762,19.9167,16.7208,8.241,1.0485,1.2466,19.78199959,163.6399994,144.5964966,48.06000137,31.46999931,2035
15.7413,19.93,16.8038,8.2729,1.0674,1.2715,18.78800011,156.8000031,139.3910065,40.79999924,32.06999969,2038
15.641,19.961,16.8125,8.3403,1.0746,1.27105,19.90200043,162.8800049,146.0740051,35.70999908,33.25999832,2038
15.4949,19.9939,16.7368,8.3427,1.0817,1.29085,19.51499939,161.7899933,144.3500061,41,33.29999924,2036
15.1976,19.8374,16.5851,8.4042,1.0887,1.30655,20.18300056,166.4199982,148.2960052,37.95999908,34.34000015,2038
15.0687,19.6142,16.3013,8.3716,1.083,1.30585,21.48200035,167.2299957,153.9980011,45.90999985,34.25999832,2038
14.7084,19.1643,15.8939,8.3058,1.0803,1.30275,22.19799995,167.3999939,158.1154938,48.81000137,33.41999817,2038
14.6483,19.2405,15.9769,8.3207,1.0878,1.3131,21.25799942,165.2899933,151.7064972,49.40000153,35.00999832,2034
14.456,18.8008,15.6624,8.2969,1.0826,1.30035,22.20299911,170.3999939,155.5410004,49.04000092,34.34999847,2030
14.5524,18.9312,15.8083,8.3003,1.0861,1.3015,21.50399971,167.6600037,150.7875061,48.13000107,34.15999985,2032
14.623,19.0436,15.9559,8.3014,1.09,1.3046,21.91699982,165.75,151.121994,45.45000076,33.61999893,2030
14.7138,19.1986,15.9983,8.274,1.0861,1.3042,23.11899948,170.0899963,154.460495,46.29000092,34.40999985,2032
14.7201,19.2598,16.0214,8.3028,1.0916,1.3072,24.20800018,172.1399994,157.7845001,48.00999832,33.54000092,2030
14.6638,19.192,16.0034,8.3202,1.0923,1.30825,24.40699959,171.8300018,158.7559967,47.5,32.84000015,2028
14.541,19.0793,15.9471,8.3438,1.0969,1.3129,25.93099976,175.0599976,164.0549927,48,32.56999969,2028
14.5838,19.1427,16.0962,8.3451,1.1005,1.30965,27.36000061,178.4400024,168.3464966,56.93999863,33.04000092,2029
14.581,19.1354,16.1331,8.3399,1.1052,1.3141,26.71199989,174.3099976,163.5599976,63.25,32.99000168,2029
14.4705,18.9925,16.1071,8.3385,1.1101,1.31255,27.2859993,174.6100006,162.9974976,64.51000214,32.36999893,2028
14.4699,18.9917,16.105,8.3609,1.1126,1.3138,27.69000053,177.7700043,166.3009949,68.47000122,31.94000053,2030
14.6888,19.2313,16.1504,8.355,1.1085,1.30965,28.65600014,178.9600067,169.3150024,69.80999756,32.38000107,2030
14.5392,19.119,15.9378,8.3334,1.0966,1.31565,28.21899986,175.6000061,168.9904938,70.12000275,31.89999962,2030
14.543,19.172,16.0264,8.3978,1.1002,1.31965,27.69199944,174.7200012,164.7734985,71.5,31.72999954,2028.400024
14.7658,19.4732,16.238,8.3943,1.0978,1.32025,28.14999962,174.0700073,163.6495056,72.52999878,31.37000084,2028
14.8161,19.6069,16.3288,8.418,1.0985,1.3204,25.63400078,170.2100067,163.4080048,71.25,31.26000023,2028
14.8844,19.5901,16.3698,8.4413,1.1024,1.32215,26.52400017,168.8200073,164.8890076,71,31.54999924,2027
14.9391,19.6411,16.5286,8.3792,1.1008,1.31295,26.45299911,163.9799957,161.2505035,71.47000122,31.20000076,2026
14.9188,19.6742,16.4935,8.3493,1.1051,1.31555,24.76600075,160.6199951,157.2389984,67.80000305,30.96999931,2028
15.0519,19.6653,16.5646,8.3166,1.0994,1.3092,24.49600029,159.5899963,153.1040039,68,30.56999969,2022.599976
15.1058,19.667,16.6058,8.3232,1.0991,1.3055,22.97299957,155.0899963,147.3665009,66.30000305,30.95999908,2022
15.116,19.7241,16.552,8.2988,1.096,1.3026,21.32999992,150.6199951,141.8529968,61.99000168,30.80999947,2026
15.0824,19.7218,16.5605,8.2945,1.099,1.3109,22.10000038,154.7299957,145.5245056,71.37000275,30.98999977,2023
15.081,19.8345,16.657,8.2997,1.1084,1.3159,22.65800095,158.5200043,146.8175049,70.29000092,31.45999908,2022
15.1549,19.912,16.5946,8.3124,1.0993,1.3148,23.01399994,162.9499969,139.279007,75.73999786,31.96999931,2024
15.2774,20.05,16.6822,8.2833,1.0892,1.31185,21.51399994,157.4400024,136.0144958,75.12999725,31.37000084,2024
15.3949,20.2989,16.7342,8.3005,1.0895,1.3169,21.35199928,159.3000031,137.4530029,83.33999634,31.79999924,2024
15.2827,20.3412,16.8354,8.3503,1.0929,1.3286,22.93600082,163.1699982,145.6410065,97.54000092,31.75,2024
15.3101,20.5132,16.9873,8.4308,1.1076,1.33695,23.7140007,166.2299957,147.8984985,97.25,31.79000092,2024
15.4697,20.5686,17.1683,8.4164,1.1106,1.3334,24.21999931,166.5599976,152.0525055,95.15000153,30.73999977,2024
15.2996,20.5351,17.1539,8.4272,1.1162,1.3409,23.47699928,163.1999969,151.1419983,95.09999847,29.42000008,2024
15.4488,20.6968,17.2919,8.4652,1.1199,1.33945,24.38500023,165.1199951,153.5630035,92.05000305,29.89999962,2022
15.326,20.5161,17.1368,8.4748,1.1216,1.33875,24.15699959,164.8500061,153.7884979,89.47000122,30.34000015,2022
15.266,20.5747,17.1651,8.4008,1.1163,1.3395,23.74799919,162.7400055,151.3580017,87.31999969,29.14999962,2024
15.0188,20.4511,17.0313,8.561,1.1344,1.35865,22.38699913,160.0700073,144.8269958,88.5,28.87000084,2024
15.186,20.6211,17.1905,8.5977,1.1342,1.35545,23.38999939,164.3200073,150.1974945,92.90000153,29.36000061,2023
14.9354,20.3703,16.9875,8.592,1.1354,1.36195,23.6420002,167.3000031,152.6015015,84.31999969,29.69000053,2018
15.0097,20.3787,17.06,8.6325,1.137,1.361,24.50699997,168.8800049,154.6524963,85.48999786,29.98999977,2022
15.0599,20.4197,17.1449,8.5992,1.1372,1.3558,26.51099968,172.5500031,158.1004944,85.16000366,30.59000015,2022
15.004,20.3463,17.0131,8.5709,1.1345,1.35355,26.49500084,172.7899933,156.510498,81.15000153,29.68000031,2019.800049
15.1965,20.5289,17.1933,8.5898,1.1316,1.3514,24.2670002,168.8800049,155.1670074,79.94999695,27.81999969,2022
15.1005,20.4755,17.2032,8.6433,1.1417,1.3563,23.9489994,168.6399994,153.2935028,82,27.68000031,2018
15.1408,20.5188,17.3036,8.6497,1.1439,1.3569,25.8239994,172.1199951,159.0034943,82.87999725,27.87000084,2018
15.3338,20.7949,17.5188,8.6178,1.1435,1.3578,26.70499992,176.2799988,161.1894989,83.40000153,28.23999977,2020
15.5402,21.0243,17.7189,8.6278,1.1408,1.3544,25.1079998,174.8300018,161.4134979,84.55999756,28.22999954,2020
15.459,20.9284,17.6898,8.6028,1.1447,1.3512,24.72800064,171.6600037,157.9355011,83.87999725,27.5,2019.199951
15.2606,20.7247,17.478,8.6058,1.1464,1.3574,24.31900024,172.3899994,157.6394958,84.44999695,27.96999931,2019.599976
15.3907,20.8591,17.3908,8.6566,1.1286,1.36015,23.94799995,172.8999939,138.8455048,81.08999634,27.93000031,2020
15.2444,20.6524,17.217,8.6325,1.1323,1.3565,25.24200058,175.8399963,150.6125031,79.83000183,28.45999908,2020
15.2809,20.5888,17.2018,8.5905,1.126,1.3495,24.63800049,174.6100006,151.1934967,83.25,28.39999962,2020
15.5519,20.9064,17.3894,8.5345,1.1156,1.3404,24.48600006,174.7799988,149.5735016,73.06999969,28.69000053,2014
15.4935,20.7178,17.2388,8.5326,1.1138,1.3389,22.84000015,170.3300018,143.9779968,68.75,28.32999992,2018
15.3196,20.5482,17.1564,8.5218,1.116,1.3386,21.94400024,159.2200012,139.6374969,66.43000031,27.81999969,2018
15.159,20.4867,17.1244,8.541,1.1277,1.35115,22.77199936,159.6900024,138.8724976,69.38999939,27.60000038,2016
15.3214,20.6601,17.3124,8.5308,1.1268,1.3446,22.3239994,159.7799988,139.9859924,68.98000336,27.77000046,2014
15.1448,20.5175,17.1515,8.5233,1.1304,1.3488,23.37199974,161.6199951,144.5440063,67.20999908,28.04000092,2014
15.1567,20.5631,17.1832,8.5944,1.1348,1.35575,23.37400055,162.4100037,142.6430054,73.12000275,27.76000023,2012
15.249,20.7875,17.3274,8.6606,1.1338,1.3606,24.14999962,164.5099945,151.6674957,80.54000092,27.77000046,2018
15.4538,21.0095,17.5107,8.6224,1.1345,1.3631,25.06699944,166.2299957,156.298996,77.44999695,27.84000015,2016
15.45,21.0684,17.5991,8.628,1.1367,1.3601,25.90299988,169.8000031,158.9174957,86.30999756,28.22999954,2016
15.32,21.0359,17.5682,8.692,1.1447,1.3723,26.94199944,173.0700073,162.1380005,70.87999725,28.81999969,2015.199951
15.2888,21.0092,17.5394,8.7341,1.1463,1.3725,26.57500076,172.1900024,161.2140045,67.61000061,28.42000008,2012
15.4829,21.1086,17.5955,8.7022,1.137,1.36345,27.99900055,175.5299988,165.2070007,71.26000214,28.47999954,2016
15.5822,21.2159,17.6803,8.6711,1.1336,1.3584,27.81699944,175.0800018,165.3619995,63.79999924,29.55999947,2015.599976
15.6629,21.2678,17.7374,8.646,1.1318,1.35835,27.39999962,172.1900024,161.4859924,55.90999985,29.18000031,2016
15.7,21.2601,17.7535,8.6547,1.1298,1.3551,27.24699974,172.1699982,162.5540009,53.97999954,29.37000084,2016
15.9038,21.4773,17.9697,8.6332,1.1315,1.3537,28.1779995,172,163.2539978,60.27000046,29.13999939,2016
15.9978,21.6818,18.0927,8.6328,1.1319,1.3541,27.60400009,174.9199982,164.3569946,50.36999893,29.70000076,2016
15.9108,21.462,17.9744,8.6361,1.1279,1.34955,29.29000092,179.6999969,167.5220032,52.22999954,29.94000053,2016
15.7546,21.086,17.839,8.5416,1.131,1.3434,29.63999939,176.2799988,171.0684967,53.09999847,28.86000061,2014
15.8433,21.0288,17.8602,8.5001,1.1301,1.3315,29.39999962,175.6399994,171.0370026,52.04999924,28.78000069,2012
15.7976,20.9287,17.8521,8.4315,1.1295,1.32465,29.07500076,172.9900055,170.4170074,50.63000107,28.12000084,2008
15.833,20.9051,17.8224,8.4292,1.1273,1.32015,27.71899986,169.75,167.0789948,50.63000107,27.39999962,2006
15.8767,21.1542,17.986,8.4549,1.133,1.3287,27.8010006,171.1399994,170.0175018,50.06000137,27.79999924,2011
16.1452,21.4198,18.2004,8.4138,1.1262,1.326,30.45899963,179.3000031,173.3150024,53.47999954,28.73999977,2010
16.0029,21.1342,18.0457,8.4256,1.1309,1.3251,28.33699989,174.3300018,169.091507,49.83000183,28.61000061,2007.199951
15.9357,21.0941,17.9914,8.4189,1.1278,1.3261,28.1609993,175.7400055,169.5675049,50.49000168,28.28000069,2010
16.0345,21.1879,18.1037,8.4243,1.1273,1.3199,30.19799995,179.4499969,172.2120056,56.02000046,28.64999962,2008
15.7129,20.7457,17.7862,8.4217,1.1311,1.3185,30.48999977,174.5599976,174.1710052,56.54999924,28.86000061,2010
15.8452,20.9846,17.8893,8.3836,1.1299,1.3213,31.82600021,175.0800018,176.1580048,65.41999817,29.61000061,2008
15.9067,21.1225,17.9658,8.425,1.1256,1.3253,32.42699814,171.1799927,176.164505,51.06999969,29.70000076,2005.199951
15.9816,21.1756,18.0352,8.4387,1.1287,1.32795,30.03700066,165.3200073,171.3684998,43.81000137,29.71999931,2014
16.0342,21.2854,18.109,8.4282,1.1291,1.3265,30.69300079,161.8399963,169.489502,44.97000122,29.20999908,2014
15.9299,21.1597,18.0255,8.4849,1.1339,1.3329,32.12599945,163.7599945,171.8679962,47.11000061,29.78000069,2008
15.8403,21.0732,17.9202,8.4781,1.1314,1.3323,31.43499947,164.7700043,172.1860046,44.34999847,30,2008.400024
16.1259,21.5119,18.286,8.4215,1.1363,1.33415,32.67599869,165.3000031,175.3535004,41.38999939,31.46999931,2009
16.1446,21.5256,18.1958,8.4922,1.1276,1.3342,33.37599945,160.2400055,178.0785065,42.74000168,32.81999969,2010
15.8218,21.1719,17.786,8.5201,1.1206,1.33735,32.67399979,161.9400024,179.0204926,43.15000153,32.09000015,2010
15.8706,21.2531,17.8782,8.5448,1.1259,1.3358,31.74600029,161.4100037,179.0019989,39.47999954,32.61000061,2012
15.7408,21.1296,17.7453,8.5561,1.1278,1.3439,31.95599937,161.0200043,178.6284943,44.84999847,33.02999878,2012
15.6168,21.067,17.7047,8.5972,1.1271,1.3452,32.98500061,160.5500031,183.8285065,51.20999908,33.18999863,2009
15.5338,20.9527,17.5936,8.6052,1.1345,1.3487,31.67499924,157.8699951,184.8029938,56.20000076,33.81999969,2006
15.4629,20.8038,17.5009,8.5873,1.1316,1.34545,29.26099968,153.4900055,177.4499969,58.5,33.70000076,2012
15.2169,20.4835,17.3115,8.5786,1.1368,1.34475,30.20299911,151,177.0350037,59.99000168,33.99000168,2012
15.2329,20.4364,17.4333,8.5722,1.1444,1.344,30.02499962,150,177.2839966,59.90000153,33.66999817,2012
15.3157,20.4962,17.5319,8.5436,1.1448,1.33935,30.38999939,149.9900055,176.2575073,59.18000031,34,2012
15.4506,20.672,17.711,8.5572,1.146,1.3399,30.38999939,147.8699951,173.625,58.08000183,33.61999893,2010
15.0427,20.3754,17.4022,8.6081,1.1558,1.3504,29.45899963,147.9199982,174.1024933,58.29999924,33.40000153,2010
14.9395,20.2684,17.3096,8.6613,1.1577,1.35705,30.65699959,150.8099976,178.8114929,57.29999924,33.38999939,2008
15.0333,20.2289,17.3673,8.667,1.1579,1.35165,30.80400085,150.4400024,174.4490051,59.84999847,33.27999878,2008
15.2901,20.5951,17.6716,8.6322,1.1519,1.34425,29.75200081,151.2799988,175.9494934,56.56000137,33.75,2010
15.2595,20.8087,17.6332,8.6308,1.1569,1.35895,29.8010006,150.9600067,173.8500061,58.84000015,33.15000153,2012
15.3363,20.8919,17.7702,8.7501,1.1578,1.3653,26.59799957,151.4900055,169.1999969,63.25,33.47000122,2014
15.3667,20.9779,17.8316,8.7104,1.1603,1.3654,26.40099907,150.0200043,165.6374969,64.95999908,33.18000031,2010
15.2746,21.0568,17.8087,8.7769,1.1645,1.3784,25.56699944,149.8000031,168.6215057,67.75,31.26000023,2013
15.1399,20.8272,17.5607,8.821,1.1593,1.3761,24.94099998,152.5700073,172.3285065,72.76000214,30.96999931,2016
14.9755,20.5884,17.3694,8.7634,1.1617,1.3713,24.45100021,148.8500061,169.6244965,64.88999939,30.42000008,2012
14.7038,20.2588,17.0703,8.7976,1.1618,1.3828,24.71699905,149.3200073,168.8034973,59.06999969,31.03000069,2012
14.7582,20.3367,17.2021,8.7936,1.1603,1.3771,23.16600037,148.6399994,166.0184937,83.86000061,31.37000084,2009
14.6151,20.1359,17.0148,8.7893,1.163,1.37865,22.72599983,148.6900024,166.7774963,94.19999695,31.87000084,2006.400024
